species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,0,8,0.1,-2.27958639580094,1,1
bre,1,8,0.001,-0.08163951788397376,15,14
bre,1,8,0.01,-0.08161364190025977,15,14
bre,1,8,0.1,-0.08164332141266753,15,14
bre,2,8,0.001,-0.08828643527283186,210,65
bre,2,8,0.01,-0.0876786492976469,210,65
bre,2,8,0.1,-0.08736779364125147,210,65
bre,3,8,0.001,-0.12248005670723996,2940,185
bre,3,8,0.01,-0.12023433505121782,2940,185
bre,3,8,0.1,-0.11964337055233491,2940,185
bre,4,8,0.001,-0.3398588215442641,41160,327
bre,4,8,0.01,-0.33474930933335484,41160,327
bre,4,8,0.1,-0.33469809827933106,41160,327
bre,5,8,0.001,-0.8559557190840821,576240,449
bre,5,8,0.01,-0.8503346073975905,576240,449
bre,5,8,0.1,-0.8533528796075922,576240,449
bre,0,9,0.001,-2.221677675060973,1,1
bre,0,9,0.01,-2.2216776603895547,1,1
bre,0,9,0.1,-2.2216775142145573,1,1
bre,1,9,0.001,-0.08251918282382463,15,14
bre,1,9,0.01,-0.08252356138433584,15,14
bre,1,9,0.1,-0.08256773500535511,15,14
bre,2,9,0.001,-0.08049420323051287,210,65
bre,2,9,0.01,-0.0797154948643911,210,65
bre,2,9,0.1,-0.07947591205445483,210,65
bre,3,9,0.001,-0.0974278844425249,2940,188
bre,3,9,0.01,-0.09264098493693465,2940,188
bre,3,9,0.1,-0.09128453239776108,2940,188
bre,4,9,0.001,-0.22377278328112096,41160,320
bre,4,9,0.01,-0.21783942262661993,41160,320
bre,4,9,0.1,-0.22366643332908578,41160,320
bre,5,9,0.001,-0.8628904985455806,576240,422
bre,5,9,0.01,-0.8566400758813533,576240,422
bre,5,9,0.1,-0.8620415490646214,576240,422
bre,0,10,0.001,-2.2034028052965193,1,1
bre,0,10,0.01,-2.2034027479815035,1,1
bre,0,10,0.1,-2.203402175495258,1,1
bre,1,10,0.001,-0.08111239899490517,15,14
bre,1,10,0.01,-0.08111827378316525,15,14
bre,1,10,0.1,-0.08117700185880708,15,14
bre,2,10,0.001,-0.07701848956722744,210,61
