species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,1,30,0.1,-0.731111260746105,9,8
bird1,2,30,0.001,-0.7136662436930095,72,37
bird1,2,30,0.01,-0.7120939637947074,72,37
bird1,2,30,0.1,-0.7109095564081563,72,37
bird1,3,30,0.001,-0.7071818353464796,576,87
bird1,3,30,0.01,-0.7026691305017629,576,87
bird1,3,30,0.1,-0.6993939479805806,576,87
bird1,4,30,0.001,-0.7183613623895291,4608,162
bird1,4,30,0.01,-0.7139124881079465,4608,162
bird1,4,30,0.1,-0.7114753117222352,4608,162
bird1,5,30,0.001,-0.7485597956064981,36864,257
bird1,5,30,0.01,-0.7388000498029057,36864,257
bird1,5,30,0.1,-0.7329643423549599,36864,257
bird1,0,31,0.001,-1.932219069807708,1,1
bird1,0,31,0.01,-1.9322190784363982,1,1
bird1,0,31,0.1,-1.9322191648560478,1,1
bird1,1,31,0.001,-0.7240679621270436,9,8
bird1,1,31,0.01,-0.723558892306541,9,8
bird1,1,31,0.1,-0.7230773268826227,9,8
bird1,2,31,0.001,-0.7087223287480064,72,38
bird1,2,31,0.01,-0.7081961106202111,72,38
bird1,2,31,0.1,-0.7078965333241394,72,38
bird1,3,31,0.001,-0.6926459750985847,576,84
bird1,3,31,0.01,-0.6912847247745926,576,84
bird1,3,31,0.1,-0.6906678337301848,576,84
bird1,4,31,0.001,-0.7082586986375559,4608,152
bird1,4,31,0.01,-0.7056416861878753,4608,152
bird1,4,31,0.1,-0.7045224554123395,4608,152
bird1,5,31,0.001,-0.7458052214525688,36864,233
bird1,5,31,0.01,-0.7356549909044252,36864,233
bird1,5,31,0.1,-0.7289822778958277,36864,233
bird1,0,32,0.001,-1.9432012086682624,1,1
bird1,0,32,0.01,-1.943201195302074,1,1
bird1,0,32,0.1,-1.9432010617822093,1,1
bird1,1,32,0.001,-0.7231587715603498,9,8
bird1,1,32,0.01,-0.7231604508438967,9,8
bird1,1,32,0.1,-0.7231776792879976,9,8
bird1,2,32,0.001,-0.7049556346236483,72,33
bird1,2,32,0.01,-0.7044086316891204,72,33
bird1,2,32,0.1,-0.7040918187855786,72,33
bird1,3,32,0.001,-0.6874980507674079,576,75
bird1,3,32,0.01,-0.6850442329556773,576,75
bird1,3,32,0.1,-0.6834878717033497,576,75
bird1,4,32,0.001,-0.7033895174448058,4608,132
bird1,4,32,0.01,-0.6981053141748077,4608,132
bird1,4,32,0.1,-0.6947223773791177,4608,132
bird1,5,32,0.001,-0.7221145223955666,36864,200
bird1,5,32,0.01,-0.7152373065381881,36864,200
bird1,5,32,0.1,-0.7113822473625745,36864,200
bird1,0,33,0.001,-1.9392697447167693,1,1
bird1,0,33,0.01,-1.9392697448984633,1,1
bird1,0,33,0.1,-1.9392697468488231,1,1
bird1,1,33,0.001,-0.7250596269481897,9,8
bird1,1,33,0.01,-0.7249380778348312,9,8
bird1,1,33,0.1,-0.7248422783521475,9,8
bird1,2,33,0.001,-0.7056507392422217,72,34
bird1,2,33,0.01,-0.7046096288127066,72,34
bird1,2,33,0.1,-0.7037856605139717,72,34
bird1,3,33,0.001,-0.6900992576361568,576,78
bird1,3,33,0.01,-0.6882405768957364,576,78
bird1,3,33,0.1,-0.6871604973406538,576,78
bird1,4,33,0.001,-0.7014355879630689,4608,143
bird1,4,33,0.01,-0.698348843883492,4608,143
bird1,4,33,0.1,-0.6969312221143691,4608,143
bird1,5,33,0.001,-0.7249698665574874,36864,224
bird1,5,33,0.01,-0.7183608486485644,36864,224
bird1,5,33,0.1,-0.714843738302724,36864,224
bird1,0,34,0.001,-1.9415335743952533,1,1
bird1,0,34,0.01,-1.9415335664182356,1,1
bird1,0,34,0.1,-1.9415334867864553,1,1
bird1,1,34,0.001,-0.7235211494149946,9,8
bird1,1,34,0.01,-0.7232608984079065,9,8
bird1,1,34,0.1,-0.7230101043567184,9,8
bird1,2,34,0.001,-0.7091358819740322,72,38
bird1,2,34,0.01,-0.7070679941207083,72,38
bird1,2,34,0.1,-0.7053206413289342,72,38
bird1,3,34,0.001,-0.6981033167452472,576,83
bird1,3,34,0.01,-0.6946410878034043,576,83
bird1,3,34,0.1,-0.6918920738827633,576,83
bird1,4,34,0.001,-0.7171085740106437,4608,143
bird1,4,34,0.01,-0.7122101723465801,4608,143
bird1,4,34,0.1,-0.7087447408640406,4608,143
bird1,5,34,0.001,-0.7440990680517439,36864,222
bird1,5,34,0.01,-0.7355427749890694,36864,222
bird1,5,34,0.1,-0.730013434063994,36864,222
bird1,0,35,0.001,-1.9393158437043099,1,1
bird1,0,35,0.01,-1.9393158413257214,1,1
bird1,0,35,0.1,-1.9393158176758303,1,1
bird1,1,35,0.001,-0.7195721553786275,9,8
bird1,1,35,0.01,-0.7193151413483355,9,8
bird1,1,35,0.1,-0.719075025155198,9,8
bird1,2,35,0.001,-0.7014019970190768,72,37
bird1,2,35,0.01,-0.7006054861881355,72,37
bird1,2,35,0.1,-0.7001374866315139,72,37
bird1,3,35,0.001,-0.6835987235372594,576,77
bird1,3,35,0.01,-0.6816408612101178,576,77
bird1,3,35,0.1,-0.6804557814019022,576,77
bird1,4,35,0.001,-0.6990776525602802,4608,137
bird1,4,35,0.01,-0.6959678515886889,4608,137
bird1,4,35,0.1,-0.6944332706243476,4608,137
bird1,5,35,0.001,-0.7225339698467632,36864,210
bird1,5,35,0.01,-0.7170303559195771,36864,210
bird1,5,35,0.1,-0.7143246448912509,36864,210
bird1,0,36,0.001,-1.941909469483931,1,1
bird1,0,36,0.01,-1.9419094638175838,1,1
bird1,0,36,0.1,-1.9419094072899918,1,1
bird1,1,36,0.001,-0.7210292322857434,9,8
bird1,1,36,0.01,-0.7210327431114278,9,8
bird1,1,36,0.1,-0.7210679645021947,9,8
bird1,2,36,0.001,-0.70358079561928,72,32
bird1,2,36,0.01,-0.7034657961707892,72,32
bird1,2,36,0.1,-0.7035562069593181,72,32
bird1,3,36,0.001,-0.6843079986658285,576,71
bird1,3,36,0.01,-0.683228182174274,576,71
bird1,3,36,0.1,-0.6828293049483319,576,71
bird1,4,36,0.001,-0.6990470463617674,4608,127
bird1,4,36,0.01,-0.6968781309796188,4608,127
bird1,4,36,0.1,-0.696042170582721,4608,127
bird1,5,36,0.001,-0.7265688156730796,36864,203
bird1,5,36,0.01,-0.7204425740427363,36864,203
bird1,5,36,0.1,-0.7170947750475376,36864,203
bird1,0,37,0.001,-1.9235220201614394,1,1
bird1,0,37,0.01,-1.9235220425250128,1,1
bird1,0,37,0.1,-1.9235222662893559,1,1
bird1,1,37,0.001,-0.7318305705040532,9,8
bird1,1,37,0.01,-0.7314612210748488,9,8
bird1,1,37,0.1,-0.7311090572314223,9,8
bird1,2,37,0.001,-0.7090481294707626,72,38
bird1,2,37,0.01,-0.7082838211845849,72,38
bird1,2,37,0.1,-0.7077645928458823,72,38
bird1,3,37,0.001,-0.6930341335582085,576,82
bird1,3,37,0.01,-0.6909461472545255,576,82
bird1,3,37,0.1,-0.6898515555571417,576,82
bird1,4,37,0.001,-0.7080878256730031,4608,151
bird1,4,37,0.01,-0.7037660322766032,4608,151
bird1,4,37,0.1,-0.7015437219855619,4608,151
bird1,5,37,0.001,-0.7402317595051012,36864,248
bird1,5,37,0.01,-0.7316602200885303,36864,248
bird1,5,37,0.1,-0.7270688796201003,36864,248
bird1,0,38,0.001,-1.9376034254988734,1,1
bird1,0,38,0.01,-1.9376034236637618,1,1
bird1,0,38,0.1,-1.9376034054496787,1,1
bird1,1,38,0.001,-0.7162441918037334,9,8
bird1,1,38,0.01,-0.716116675144131,9,8
bird1,1,38,0.1,-0.7160207934808258,9,8
bird1,2,38,0.001,-0.6958605280429139,72,31
bird1,2,38,0.01,-0.6951792698738706,72,31
bird1,2,38,0.1,-0.6947071345169952,72,31
bird1,3,38,0.001,-0.6719858873034513,576,68
bird1,3,38,0.01,-0.6710121625448194,576,68
bird1,3,38,0.1,-0.6705781427077732,576,68
bird1,4,38,0.001,-0.6844784055598833,4608,123
bird1,4,38,0.01,-0.6822296798169537,4608,123
bird1,4,38,0.1,-0.6812041700666007,4608,123
bird1,5,38,0.001,-0.7085020736322931,36864,192
bird1,5,38,0.01,-0.7040203283836426,36864,192
bird1,5,38,0.1,-0.7018630915441345,36864,192
bird1,0,39,0.001,-1.9427130618863555,1,1
bird1,0,39,0.01,-1.9427130523741265,1,1
bird1,0,39,0.1,-1.942712957390634,1,1
bird1,1,39,0.001,-0.7202034385014805,9,8
bird1,1,39,0.01,-0.720205908204142,9,8
bird1,1,39,0.1,-0.7202309794850575,9,8
bird1,2,39,0.001,-0.7025437923887524,72,33
bird1,2,39,0.01,-0.7017139393084973,72,33
bird1,2,39,0.1,-0.7011348414198306,72,33
bird1,3,39,0.001,-0.6850301551187523,576,75
bird1,3,39,0.01,-0.6830167074100782,576,75
bird1,3,39,0.1,-0.6817885519980793,576,75
bird1,4,39,0.001,-0.6994435037550379,4608,136
bird1,4,39,0.01,-0.6952528365342387,4608,136
bird1,4,39,0.1,-0.6926912155830526,4608,136
bird1,5,39,0.001,-0.7330177684557673,36864,217
bird1,5,39,0.01,-0.7239283892954952,36864,217
bird1,5,39,0.1,-0.7183158925783003,36864,217
bird1,0,40,0.001,-1.9406805110758163,1,1
bird1,0,40,0.01,-1.940680507392877,1,1
bird1,0,40,0.1,-1.940680470699063,1,1
bird1,1,40,0.001,-0.7272625186159336,9,8
bird1,1,40,0.01,-0.7268891464939745,9,8
bird1,1,40,0.1,-0.7265368486701133,9,8
bird1,2,40,0.001,-0.7038007117166402,72,36
bird1,2,40,0.01,-0.7030223245733049,72,36
bird1,2,40,0.1,-0.7024819387725514,72,36
bird1,3,40,0.001,-0.690797835435686,576,82
bird1,3,40,0.01,-0.687286447054986,576,82
bird1,3,40,0.1,-0.6849331535295095,576,82
bird1,4,40,0.001,-0.7005501076593464,4608,147
bird1,4,40,0.01,-0.6967167999064212,4608,147
bird1,4,40,0.1,-0.6947335150119974,4608,147
bird1,5,40,0.001,-0.7222347475573161,36864,224
bird1,5,40,0.01,-0.7158879306089322,36864,224
bird1,5,40,0.1,-0.7124710001276341,36864,224
bird1,0,41,0.001,-1.9376238724748152,1,1
bird1,0,41,0.01,-1.9376238711554583,1,1
bird1,0,41,0.1,-1.937623858098701,1,1
bird1,1,41,0.001,-0.7229853060873315,9,8
bird1,1,41,0.01,-0.7229884379279374,9,8
bird1,1,41,0.1,-0.7230198745628769,9,8
bird1,2,41,0.001,-0.7040571077919285,72,32
bird1,2,41,0.01,-0.7033777447304821,72,32
bird1,2,41,0.1,-0.7029437209023155,72,32
bird1,3,41,0.001,-0.6884086202010468,576,75
bird1,3,41,0.01,-0.6858256932897937,576,75
bird1,3,41,0.1,-0.6840784804215674,576,75
bird1,4,41,0.001,-0.7032159654746665,4608,141
bird1,4,41,0.01,-0.6995868137468046,4608,141
bird1,4,41,0.1,-0.6977432376790461,4608,141
bird1,5,41,0.001,-0.7291017351232599,36864,224
bird1,5,41,0.01,-0.7206905389275174,36864,224
bird1,5,41,0.1,-0.7158770005326879,36864,224
bird1,0,42,0.001,-1.9431962792209714,1,1
bird1,0,42,0.01,-1.9431962648570946,1,1
bird1,0,42,0.1,-1.9431961213596307,1,1
bird1,1,42,0.001,-0.7236404312658178,9,8
bird1,1,42,0.01,-0.7231081275745667,9,8
bird1,1,42,0.1,-0.7225959612363992,9,8
bird1,2,42,0.001,-0.709162453710977,72,39
bird1,2,42,0.01,-0.7076022927277666,72,39
bird1,2,42,0.1,-0.7063000053929851,72,39
bird1,3,42,0.001,-0.6915900715197757,576,85
bird1,3,42,0.01,-0.6898450382069562,576,85
bird1,3,42,0.1,-0.6887709224176802,576,85
bird1,4,42,0.001,-0.7095212698982739,4608,151
bird1,4,42,0.01,-0.704838604815898,4608,151
bird1,4,42,0.1,-0.7020233006707253,4608,151
bird1,5,42,0.001,-0.7346615176306549,36864,232
bird1,5,42,0.01,-0.727751691778136,36864,232
bird1,5,42,0.1,-0.7241284050524627,36864,232
bird1,0,43,0.001,-1.9459634431930568,1,1
bird1,0,43,0.01,-1.9459634270776027,1,1
bird1,0,43,0.1,-1.9459632660649075,1,1
bird1,1,43,0.001,-0.7183025743249722,9,8
bird1,1,43,0.01,-0.7179000108852405,9,8
bird1,1,43,0.1,-0.7175105630822689,9,8
bird1,2,43,0.001,-0.697963132231414,72,36
bird1,2,43,0.01,-0.6971352308928238,72,36
bird1,2,43,0.1,-0.6966683866247869,72,36
bird1,3,43,0.001,-0.6831099517272228,576,80
bird1,3,43,0.01,-0.6806138886136466,576,80
bird1,3,43,0.1,-0.6789905546940767,576,80
bird1,4,43,0.001,-0.7001528936180482,4608,144
bird1,4,43,0.01,-0.6955991603630362,4608,144
bird1,4,43,0.1,-0.6930151108647423,4608,144
bird1,5,43,0.001,-0.7250452746494086,36864,217
bird1,5,43,0.01,-0.7168401149767881,36864,217
bird1,5,43,0.1,-0.712133166345728,36864,217
bird1,0,44,0.001,-1.9403962348497694,1,1
bird1,0,44,0.01,-1.9403962323802517,1,1
bird1,0,44,0.1,-1.9403962078206847,1,1
bird1,1,44,0.001,-0.7165896579078272,9,8
bird1,1,44,0.01,-0.7165929636831795,9,8
bird1,1,44,0.1,-0.7166261486007579,9,8
bird1,2,44,0.001,-0.6994968488485894,72,31
bird1,2,44,0.01,-0.698965110062953,72,31
bird1,2,44,0.1,-0.6986350300534095,72,31
bird1,3,44,0.001,-0.6799092935491838,576,71
bird1,3,44,0.01,-0.6786788519405083,576,71
bird1,3,44,0.1,-0.6781569801306498,576,71
bird1,4,44,0.001,-0.6931424116470368,4608,133
bird1,4,44,0.01,-0.6906789775051508,4608,133
bird1,4,44,0.1,-0.6898532300944876,4608,133
bird1,5,44,0.001,-0.7153319970197599,36864,207
bird1,5,44,0.01,-0.7099015922188421,36864,207
bird1,5,44,0.1,-0.7077052516092144,36864,207
bird1,0,45,0.001,-1.9300036269406495,1,1
bird1,0,45,0.01,-1.9300036362883746,1,1
bird1,0,45,0.1,-1.9300037298990598,1,1
bird1,1,45,0.001,-0.7254046004426175,9,8
bird1,1,45,0.01,-0.7252787563883585,9,8
bird1,1,45,0.1,-0.7251795909798918,9,8
bird1,2,45,0.001,-0.7104310775148801,72,33
bird1,2,45,0.01,-0.7093497090568345,72,33
bird1,2,45,0.1,-0.708522867152762,72,33
bird1,3,45,0.001,-0.6893668717963405,576,72
bird1,3,45,0.01,-0.6882787994135421,576,72
bird1,3,45,0.1,-0.6878661762380642,576,72
bird1,4,45,0.001,-0.6984335290369243,4608,128
bird1,4,45,0.01,-0.6961399586228636,4608,128
bird1,4,45,0.1,-0.6955528310388513,4608,128
bird1,5,45,0.001,-0.7250082920490385,36864,199
bird1,5,45,0.01,-0.7187706677451332,36864,199
bird1,5,45,0.1,-0.7156062343747247,36864,199
bird1,0,46,0.001,-1.9367596652421852,1,1
bird1,0,46,0.01,-1.9367596652285877,1,1
bird1,0,46,0.1,-1.9367596652282273,1,1
bird1,1,46,0.001,-0.7280953439804088,9,8
bird1,1,46,0.01,-0.7280985165673544,9,8
bird1,1,46,0.1,-0.7281303600396982,9,8
bird1,2,46,0.001,-0.7093800587055799,72,33
bird1,2,46,0.01,-0.7081694898840991,72,33
bird1,2,46,0.1,-0.7071376653038896,72,33
bird1,3,46,0.001,-0.6876556357589041,576,81
bird1,3,46,0.01,-0.6860044613239615,576,81
bird1,3,46,0.1,-0.6849563282619181,576,81
bird1,4,46,0.001,-0.7066215678795147,4608,153
bird1,4,46,0.01,-0.7018880663389019,4608,153
bird1,4,46,0.1,-0.6986811863740208,4608,153
bird1,5,46,0.001,-0.7327311163508154,36864,233
bird1,5,46,0.01,-0.724952696887803,36864,233
bird1,5,46,0.1,-0.720218797541195,36864,233
bird1,0,47,0.001,-1.937236484950444,1,1
bird1,0,47,0.01,-1.9372364824565602,1,1
bird1,0,47,0.1,-1.9372364576551122,1,1
bird1,1,47,0.001,-0.7275404283059953,9,8
bird1,1,47,0.01,-0.7274103097973851,9,8
bird1,1,47,0.1,-0.7273005740225761,9,8
bird1,2,47,0.001,-0.7054735142253163,72,34
bird1,2,47,0.01,-0.7049322424354374,72,34
bird1,2,47,0.1,-0.7046358282861823,72,34
bird1,3,47,0.001,-0.6861131287764299,576,75
bird1,3,47,0.01,-0.6845758897697596,576,75
bird1,3,47,0.1,-0.6839513881647726,576,75
bird1,4,47,0.001,-0.7017283364245127,4608,136
bird1,4,47,0.01,-0.6974682437066847,4608,136
bird1,4,47,0.1,-0.6952248042213983,4608,136
bird1,5,47,0.001,-0.7311741941725254,36864,212
bird1,5,47,0.01,-0.7227191198008812,36864,212
bird1,5,47,0.1,-0.7179487773959589,36864,212
bird1,0,48,0.001,-1.9372845808317196,1,1
bird1,0,48,0.01,-1.9372845772258562,1,1
bird1,0,48,0.1,-1.937284541304929,1,1
bird1,1,48,0.001,-0.717274347283226,9,8
bird1,1,48,0.01,-0.7172766322526206,9,8
bird1,1,48,0.1,-0.7172998931745043,9,8
bird1,2,48,0.001,-0.698449424026418,72,34
bird1,2,48,0.01,-0.6984735086708765,72,34
bird1,2,48,0.1,-0.6987067833661438,72,34
bird1,3,48,0.001,-0.6781169232834532,576,75
bird1,3,48,0.01,-0.6762920729672242,576,75
bird1,3,48,0.1,-0.675312350392785,576,75
bird1,4,48,0.001,-0.6928283209495844,4608,139
bird1,4,48,0.01,-0.6889550383497266,4608,139
bird1,4,48,0.1,-0.6872266942769212,4608,139
bird1,5,48,0.001,-0.709814918413135,36864,211
bird1,5,48,0.01,-0.7049486112367177,36864,211
bird1,5,48,0.1,-0.7032310439439357,36864,211
bird1,0,49,0.001,-1.9315120975834772,1,1
bird1,0,49,0.01,-1.9315121041860077,1,1
bird1,0,49,0.1,-1.9315121703460856,1,1
bird1,1,49,0.001,-0.7212612063750699,9,8
bird1,1,49,0.01,-0.7212632008062683,9,8
bird1,1,49,0.1,-0.721283754391399,9,8
bird1,2,49,0.001,-0.7043569991021407,72,34
bird1,2,49,0.01,-0.703695017108905,72,34
bird1,2,49,0.1,-0.7033060231429508,72,34
bird1,3,49,0.001,-0.6909818618672535,576,80
bird1,3,49,0.01,-0.6880771498091005,576,80
bird1,3,49,0.1,-0.686367053117655,576,80
bird1,4,49,0.001,-0.7058210041650718,4608,147
bird1,4,49,0.01,-0.7006517941643957,4608,147
bird1,4,49,0.1,-0.6978582528061731,4608,147
bird1,5,49,0.001,-0.7285991958789613,36864,233
bird1,5,49,0.01,-0.7211176415771682,36864,233
bird1,5,49,0.1,-0.7174745046802946,36864,233
bird1,0,50,0.001,-1.9345384995232615,1,1
bird1,0,50,0.01,-1.9345385051847506,1,1
bird1,0,50,0.1,-1.9345385619328355,1,1
bird1,1,50,0.001,-0.7256273541022471,9,8
bird1,1,50,0.01,-0.7256305754572019,9,8
bird1,1,50,0.1,-0.7256629242575553,9,8
bird1,2,50,0.001,-0.7065905707765533,72,31
bird1,2,50,0.01,-0.7062119436166427,72,31
bird1,2,50,0.1,-0.7060580295566257,72,31
bird1,3,50,0.001,-0.6881162462735624,576,73
bird1,3,50,0.01,-0.6869405563988653,576,73
bird1,3,50,0.1,-0.6865462079580709,576,73
bird1,4,50,0.001,-0.7008146493013132,4608,137
bird1,4,50,0.01,-0.6981260765308771,4608,137
bird1,4,50,0.1,-0.6970242258326259,4608,137
bird1,5,50,0.001,-0.7228074551554557,36864,218
bird1,5,50,0.01,-0.7173893056310203,36864,218
bird1,5,50,0.1,-0.7149874394264041,36864,218
bird2,0,1,0.001,-1.8074807439321152,1,1
bird2,0,1,0.01,-1.8074808198309902,1,1
bird2,0,1,0.1,-1.8074815794500383,1,1
bird2,1,1,0.001,-0.8081723079857648,8,7
bird2,1,1,0.01,-0.8081756289427893,8,7
bird2,1,1,0.1,-0.8082112468898125,8,7
bird2,2,1,0.001,-0.7577577986882,56,26
bird2,2,1,0.01,-0.7528523513253053,56,26
bird2,2,1,0.1,-0.7486927935208354,56,26
bird2,3,1,0.001,-0.7643242528251789,392,63
bird2,3,1,0.01,-0.7564157524728035,392,63
bird2,3,1,0.1,-0.7504462827067915,392,63
bird2,4,1,0.001,-0.7664464416775869,2744,107
bird2,4,1,0.01,-0.751459366405808,2744,107
bird2,4,1,0.1,-0.7406330523167394,2744,107
bird2,5,1,0.001,-0.801447183795606,19208,160
bird2,5,1,0.01,-0.7780948053859679,19208,160
bird2,5,1,0.1,-0.76205870004461,19208,160
bird2,0,2,0.001,-1.8290331856676418,1,1
bird2,0,2,0.01,-1.8290331589662487,1,1
bird2,0,2,0.1,-1.829032892644531,1,1
bird2,1,2,0.001,-0.8124662808808529,8,7
bird2,1,2,0.01,-0.8100395628730976,8,7
bird2,1,2,0.1,-0.8076705720511713,8,7
bird2,2,2,0.001,-0.7582425203456125,56,29
bird2,2,2,0.01,-0.7537094476913121,56,29
bird2,2,2,0.1,-0.749832690304065,56,29
bird2,3,2,0.001,-0.7630671391219038,392,67
bird2,3,2,0.01,-0.7548694648406058,392,67
bird2,3,2,0.1,-0.7487622137372179,392,67
bird2,4,2,0.001,-0.7606445278036368,2744,121
bird2,4,2,0.01,-0.7489617037355023,2744,121
bird2,4,2,0.1,-0.742086731417766,2744,121
bird2,5,2,0.001,-0.8109011615437678,19208,179
bird2,5,2,0.01,-0.7871736381671721,19208,179
bird2,5,2,0.1,-0.771629460988874,19208,179
bird2,0,3,0.001,-1.8263541571523436,1,1
bird2,0,3,0.01,-1.8263541272918355,1,1
bird2,0,3,0.1,-1.8263538293930557,1,1
bird2,1,3,0.001,-0.814696553473356,8,7
bird2,1,3,0.01,-0.8131750457303533,8,7
bird2,1,3,0.1,-0.8116580299460473,8,7
bird2,2,3,0.001,-0.7465641902269328,56,28
bird2,2,3,0.01,-0.744542543150232,56,28
bird2,2,3,0.1,-0.7433005935906392,56,28
bird2,3,3,0.001,-0.76539063360742,392,67
bird2,3,3,0.01,-0.7530350705964394,392,67
bird2,3,3,0.1,-0.7437620392035111,392,67
bird2,4,3,0.001,-0.7633477554898929,2744,120
bird2,4,3,0.01,-0.7456029112779179,2744,120
bird2,4,3,0.1,-0.7333163233226999,2744,120
bird2,5,3,0.001,-0.8041723825681376,19208,175
bird2,5,3,0.01,-0.7773847350778905,19208,175
bird2,5,3,0.1,-0.7587540276405934,19208,175
bird2,0,4,0.001,-1.8347767116008777,1,1
bird2,0,4,0.01,-1.8347766730497919,1,1
bird2,0,4,0.1,-1.8347762882291296,1,1
bird2,1,4,0.001,-0.7841265893868292,8,7
bird2,1,4,0.01,-0.7841371025273228,8,7
bird2,1,4,0.1,-0.7842430388887215,8,7
bird2,2,4,0.001,-0.7215906709787726,56,26
bird2,2,4,0.01,-0.7201882222287467,56,26
bird2,2,4,0.1,-0.7192381992094867,56,26
bird2,3,4,0.001,-0.7205064451191315,392,56
bird2,3,4,0.01,-0.7159498493091204,392,56
bird2,3,4,0.1,-0.7129864926947671,392,56
bird2,4,4,0.001,-0.7210528934869348,2744,97
bird2,4,4,0.01,-0.7111476177046235,2744,97
bird2,4,4,0.1,-0.7048872054492021,2744,97
bird2,5,4,0.001,-0.7620660479320346,19208,148
bird2,5,4,0.01,-0.7406169871138863,19208,148
bird2,5,4,0.1,-0.7262246685853689,19208,148
bird2,0,5,0.001,-1.8220732346282178,1,1
bird2,0,5,0.01,-1.8220732300921014,1,1
bird2,0,5,0.1,-1.8220731854171182,1,1
bird2,1,5,0.001,-0.7843221896782472,8,7
bird2,1,5,0.01,-0.7843336804641393,8,7
bird2,1,5,0.1,-0.7844492362275994,8,7
bird2,2,5,0.001,-0.7245675469375273,56,21
bird2,2,5,0.01,-0.7240778027926569,56,21
bird2,2,5,0.1,-0.7238989362759267,56,21
bird2,3,5,0.001,-0.7179727085892175,392,48
bird2,3,5,0.01,-0.7163936023185385,392,48
bird2,3,5,0.1,-0.7159383592233898,392,48
bird2,4,5,0.001,-0.7164511540047606,2744,85
bird2,4,5,0.01,-0.7079829314951994,2744,85
bird2,4,5,0.1,-0.7026280228443497,2744,85
bird2,5,5,0.001,-0.7529339639322596,19208,132
bird2,5,5,0.01,-0.7354223827446372,19208,132
bird2,5,5,0.1,-0.7233131848701619,19208,132
bird2,0,6,0.001,-1.834393921264858,1,1
bird2,0,6,0.01,-1.8343938694702953,1,1
bird2,0,6,0.1,-1.8343933522333198,1,1
bird2,1,6,0.001,-0.8193076027976269,8,7
bird2,1,6,0.01,-0.8183294348357547,8,7
bird2,1,6,0.1,-0.8173867961686319,8,7
bird2,2,6,0.001,-0.765266856641228,56,25
bird2,2,6,0.01,-0.7586412441142358,56,25
bird2,2,6,0.1,-0.7527423361653589,56,25
bird2,3,6,0.001,-0.7670132201701748,392,62
bird2,3,6,0.01,-0.7582265021776822,392,62
bird2,3,6,0.1,-0.7511555230332376,392,62
bird2,4,6,0.001,-0.7768723612521974,2744,109
bird2,4,6,0.01,-0.7608397400346231,2744,109
bird2,4,6,0.1,-0.7488510109698878,2744,109
bird2,5,6,0.001,-0.8178382105228393,19208,168
bird2,5,6,0.01,-0.7902295237306506,19208,168
bird2,5,6,0.1,-0.7693630330220176,19208,168
bird2,0,7,0.001,-1.811628989027311,1,1
bird2,0,7,0.01,-1.811629029730628,1,1
bird2,0,7,0.1,-1.8116294374239503,1,1
bird2,1,7,0.001,-0.8061424203506641,8,7
bird2,1,7,0.01,-0.805153857588384,8,7
bird2,1,7,0.1,-0.8042124533105484,8,7
bird2,2,7,0.001,-0.7547489955869866,56,26
bird2,2,7,0.01,-0.75010065601133,56,26
bird2,2,7,0.1,-0.7460277316482526,56,26
bird2,3,7,0.001,-0.7544205603098405,392,58
bird2,3,7,0.01,-0.7477509107850142,392,58
bird2,3,7,0.1,-0.7428310947153404,392,58
bird2,4,7,0.001,-0.7587608345838429,2744,106
bird2,4,7,0.01,-0.7454822971727764,2744,106
bird2,4,7,0.1,-0.7363774203705884,2744,106
bird2,5,7,0.001,-0.7990957726940915,19208,162
bird2,5,7,0.01,-0.7740281078725133,19208,162
bird2,5,7,0.1,-0.756330362270839,19208,162
bird2,0,8,0.001,-1.817041234039054,1,1
bird2,0,8,0.01,-1.8170412711138293,1,1
bird2,0,8,0.1,-1.8170416425106337,1,1
bird2,1,8,0.001,-0.8084725304047143,8,7
bird2,1,8,0.01,-0.8079993123292524,8,7
bird2,1,8,0.1,-0.8075631093685827,8,7
bird2,2,8,0.001,-0.7518395547844201,56,29
bird2,2,8,0.01,-0.7484256709410649,56,29
bird2,2,8,0.1,-0.7457064203427552,56,29
bird2,3,8,0.001,-0.7487814821812546,392,66
bird2,3,8,0.01,-0.7429936274185106,392,66
bird2,3,8,0.1,-0.7389211466573552,392,66
bird2,4,8,0.001,-0.7692116481075617,2744,114
bird2,4,8,0.01,-0.7529701755394846,2744,114
bird2,4,8,0.1,-0.7404930843069297,2744,114
bird2,5,8,0.001,-0.7998746683828483,19208,169
bird2,5,8,0.01,-0.7765946897945214,19208,169
bird2,5,8,0.1,-0.7601286425834022,19208,169
bird2,0,9,0.001,-1.830336423856249,1,1
bird2,0,9,0.01,-1.8303363782970974,1,1
bird2,0,9,0.1,-1.8303359234202576,1,1
bird2,1,9,0.001,-0.8002141134142523,8,7
bird2,1,9,0.01,-0.8002208862771684,8,7
bird2,1,9,0.1,-0.8002906281355718,8,7
bird2,2,9,0.001,-0.7332609962388809,56,24
bird2,2,9,0.01,-0.7317205816345347,56,24
bird2,2,9,0.1,-0.7307422921910164,56,24
bird2,3,9,0.001,-0.7267510796889514,392,51
bird2,3,9,0.01,-0.7222800523337829,392,51
bird2,3,9,0.1,-0.7195576506411788,392,51
bird2,4,9,0.001,-0.7320933327319213,2744,88
bird2,4,9,0.01,-0.7216191189295273,2744,88
bird2,4,9,0.1,-0.7148803987314496,2744,88
