species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,2,30,0.001,-0.7462465984582889,72,34
bird1,2,30,0.01,-0.7448898326818293,72,34
bird1,2,30,0.1,-0.7438312710910994,72,34
bird1,3,30,0.001,-0.7321611311685665,576,77
bird1,3,30,0.01,-0.7310017832321051,576,77
bird1,3,30,0.1,-0.7306802050126552,576,77
bird1,4,30,0.001,-0.7365207520487355,4608,127
bird1,4,30,0.01,-0.7332083126086121,4608,127
bird1,4,30,0.1,-0.7315826870847907,4608,127
bird1,5,30,0.001,-0.7552129486887559,36864,199
bird1,5,30,0.01,-0.7479286039555167,36864,199
bird1,5,30,0.1,-0.7435909693917598,36864,199
bird1,0,31,0.001,-1.763053143632275,1,1
bird1,0,31,0.01,-1.763053168953759,1,1
bird1,0,31,0.1,-1.763053422543756,1,1
bird1,1,31,0.001,-0.7810414294327419,9,8
bird1,1,31,0.01,-0.7810449796848343,9,8
bird1,1,31,0.1,-0.7810807399526085,9,8
bird1,2,31,0.001,-0.7394302214533947,72,33
bird1,2,31,0.01,-0.7391230836241784,72,33
bird1,2,31,0.1,-0.7390796611669381,72,33
bird1,3,31,0.001,-0.7308969407819018,576,75
bird1,3,31,0.01,-0.72879932361186,576,75
bird1,3,31,0.1,-0.7279953193027207,576,75
bird1,4,31,0.001,-0.7311444106538263,4608,135
bird1,4,31,0.01,-0.7276862478684155,4608,135
bird1,4,31,0.1,-0.7266264780035975,4608,135
bird1,5,31,0.001,-0.7481443666827088,36864,210
bird1,5,31,0.01,-0.7401118053031887,36864,210
bird1,5,31,0.1,-0.736116846186097,36864,210
bird1,0,32,0.001,-1.778869781107653,1,1
bird1,0,32,0.01,-1.7788697104643796,1,1
bird1,0,32,0.1,-1.7788690045468387,1,1
bird1,1,32,0.001,-0.7880536740408284,9,8
bird1,1,32,0.01,-0.787878999059026,9,8
bird1,1,32,0.1,-0.787709501131356,9,8
bird1,2,32,0.001,-0.7439948568807514,72,36
bird1,2,32,0.01,-0.7425808032493546,72,36
bird1,2,32,0.1,-0.7415994120598962,72,36
bird1,3,32,0.001,-0.7343064327945625,576,80
bird1,3,32,0.01,-0.7311947761198353,576,80
bird1,3,32,0.1,-0.7291723770442187,576,80
bird1,4,32,0.001,-0.7394889173108263,4608,137
bird1,4,32,0.01,-0.7343939151234598,4608,137
bird1,4,32,0.1,-0.7311873143345612,4608,137
bird1,5,32,0.001,-0.7534705959944221,36864,208
bird1,5,32,0.01,-0.7456371970446136,36864,208
bird1,5,32,0.1,-0.7409487800045698,36864,208
bird1,0,33,0.001,-1.7707283261970295,1,1
bird1,0,33,0.01,-1.7707282410208167,1,1
bird1,0,33,0.1,-1.7707273898070421,1,1
bird1,1,33,0.001,-0.7889271348864947,9,8
bird1,1,33,0.01,-0.7882308970416115,9,8
bird1,1,33,0.1,-0.7875614066214772,9,8
bird1,2,33,0.001,-0.749023159366986,72,37
bird1,2,33,0.01,-0.7472241692658323,72,37
bird1,2,33,0.1,-0.7457797487914484,72,37
bird1,3,33,0.001,-0.7356642601597734,576,78
bird1,3,33,0.01,-0.7330883182017096,576,78
bird1,3,33,0.1,-0.7313499665953478,576,78
bird1,4,33,0.001,-0.7430885892140134,4608,134
bird1,4,33,0.01,-0.7387970038515302,4608,134
bird1,4,33,0.1,-0.7364390237396163,4608,134
bird1,5,33,0.001,-0.7597340176282243,36864,205
bird1,5,33,0.01,-0.7509916842973319,36864,205
bird1,5,33,0.1,-0.7459873027908401,36864,205
bird1,0,34,0.001,-1.7563719641888509,1,1
bird1,0,34,0.01,-1.7563720027367995,1,1
bird1,0,34,0.1,-1.7563723886205225,1,1
bird1,1,34,0.001,-0.7871084073166951,9,8
bird1,1,34,0.01,-0.7867871343680389,9,8
bird1,1,34,0.1,-0.7864916978873007,9,8
bird1,2,34,0.001,-0.740873455795322,72,36
bird1,2,34,0.01,-0.739899282241892,72,36
bird1,2,34,0.1,-0.7392755931781293,72,36
bird1,3,34,0.001,-0.7319785996434207,576,76
bird1,3,34,0.01,-0.7294767651484096,576,76
bird1,3,34,0.1,-0.7280687321682249,576,76
bird1,4,34,0.001,-0.740848820532809,4608,138
bird1,4,34,0.01,-0.7344927642631076,4608,138
bird1,4,34,0.1,-0.7306212138532331,4608,138
bird1,5,34,0.001,-0.7474798508584254,36864,211
bird1,5,34,0.01,-0.7393367116111859,36864,211
bird1,5,34,0.1,-0.7349142622858836,36864,211
bird1,0,35,0.001,-1.7740873122543237,1,1
bird1,0,35,0.01,-1.7740873006366427,1,1
bird1,0,35,0.1,-1.7740871848868187,1,1
bird1,1,35,0.001,-0.783515950726552,9,8
bird1,1,35,0.01,-0.7830046660017476,9,8
bird1,1,35,0.1,-0.782519249626747,9,8
bird1,2,35,0.001,-0.7446145477664013,72,37
bird1,2,35,0.01,-0.7426659506952297,72,37
bird1,2,35,0.1,-0.741030685691871,72,37
bird1,3,35,0.001,-0.7376698235571431,576,79
bird1,3,35,0.01,-0.7346096807925784,576,79
bird1,3,35,0.1,-0.732533060003522,576,79
bird1,4,35,0.001,-0.7400963426837625,4608,130
bird1,4,35,0.01,-0.736240838527327,4608,130
bird1,4,35,0.1,-0.7340013008230608,4608,130
bird1,5,35,0.001,-0.7487113212424206,36864,192
bird1,5,35,0.01,-0.743026962328172,36864,192
bird1,5,35,0.1,-0.7401440230842735,36864,192
bird1,0,36,0.001,-1.7650856480629866,1,1
bird1,0,36,0.01,-1.7650856553081777,1,1
bird1,0,36,0.1,-1.7650857281678305,1,1
bird1,1,36,0.001,-0.778338817529135,9,8
bird1,1,36,0.01,-0.778167186489255,9,8
bird1,1,36,0.1,-0.7780157328217652,9,8
bird1,2,36,0.001,-0.7371741349813451,72,33
bird1,2,36,0.01,-0.7363010206096291,72,33
bird1,2,36,0.1,-0.7357925748455428,72,33
bird1,3,36,0.001,-0.7287875484079734,576,68
bird1,3,36,0.01,-0.7264657593874588,576,68
bird1,3,36,0.1,-0.7253024840891887,576,68
bird1,4,36,0.001,-0.7275124947417931,4608,122
bird1,4,36,0.01,-0.7242785029089087,4608,122
bird1,4,36,0.1,-0.72320691201695,4608,122
bird1,5,36,0.001,-0.7455217125443521,36864,191
bird1,5,36,0.01,-0.7366944244439942,36864,191
bird1,5,36,0.1,-0.7318995198479069,36864,191
bird1,0,37,0.001,-1.7665029037606181,1,1
bird1,0,37,0.01,-1.7665028819941264,1,1
bird1,0,37,0.1,-1.7665026647978406,1,1
bird1,1,37,0.001,-0.7838121178216406,9,8
bird1,1,37,0.01,-0.7836510001811087,9,8
bird1,1,37,0.1,-0.7835207759478583,9,8
bird1,2,37,0.001,-0.7413689960370726,72,35
bird1,2,37,0.01,-0.7398514721354662,72,35
bird1,2,37,0.1,-0.7386427393615118,72,35
bird1,3,37,0.001,-0.7327168424667472,576,74
bird1,3,37,0.01,-0.7301565133187939,576,74
bird1,3,37,0.1,-0.7285634245284406,576,74
bird1,4,37,0.001,-0.733985670626951,4608,123
bird1,4,37,0.01,-0.7312365973416904,4608,123
bird1,4,37,0.1,-0.7300855623067944,4608,123
bird1,5,37,0.001,-0.7448558557882877,36864,183
bird1,5,37,0.01,-0.7387143794348933,36864,183
bird1,5,37,0.1,-0.7354997452025529,36864,183
bird1,0,38,0.001,-1.7676647677217376,1,1
bird1,0,38,0.01,-1.7676647684196005,1,1
bird1,0,38,0.1,-1.7676647758023014,1,1
bird1,1,38,0.001,-0.7923795755050124,9,8
bird1,1,38,0.01,-0.7923820224156379,9,8
bird1,1,38,0.1,-0.7924069372759186,9,8
bird1,2,38,0.001,-0.746998410243349,72,35
bird1,2,38,0.01,-0.7451963746404152,72,35
bird1,2,38,0.1,-0.7438254486892569,72,35
bird1,3,38,0.001,-0.7371259851625082,576,81
bird1,3,38,0.01,-0.7336378880185375,576,81
bird1,3,38,0.1,-0.7315259316067925,576,81
bird1,4,38,0.001,-0.7441484064964087,4608,139
bird1,4,38,0.01,-0.7382096584522937,4608,139
bird1,4,38,0.1,-0.7347869622060383,4608,139
bird1,5,38,0.001,-0.7469538190653244,36864,210
bird1,5,38,0.01,-0.741258669160622,36864,210
bird1,5,38,0.1,-0.7389457057976504,36864,210
bird1,0,39,0.001,-1.75156732410566,1,1
bird1,0,39,0.01,-1.7515673910140814,1,1
bird1,0,39,0.1,-1.7515680604048445,1,1
bird1,1,39,0.001,-0.7846346416193369,9,8
bird1,1,39,0.01,-0.7841116177352774,9,8
bird1,1,39,0.1,-0.7836162062104542,9,8
bird1,2,39,0.001,-0.7428567689874837,72,37
bird1,2,39,0.01,-0.741419156213815,72,37
bird1,2,39,0.1,-0.7402866349926555,72,37
bird1,3,39,0.001,-0.7333464200561909,576,76
bird1,3,39,0.01,-0.7307693389475357,576,76
bird1,3,39,0.1,-0.7290307125533889,576,76
bird1,4,39,0.001,-0.7360707145302747,4608,129
bird1,4,39,0.01,-0.7310272409533924,4608,129
bird1,4,39,0.1,-0.7279440778745783,4608,129
bird1,5,39,0.001,-0.7368621667396388,36864,190
bird1,5,39,0.01,-0.7322906094418078,36864,190
bird1,5,39,0.1,-0.7303235114262244,36864,190
bird1,0,40,0.001,-1.7625739062026218,1,1
bird1,0,40,0.01,-1.7625739376754588,1,1
bird1,0,40,0.1,-1.7625742527649886,1,1
bird1,1,40,0.001,-0.7884643625786892,9,8
bird1,1,40,0.01,-0.7881167913018201,9,8
bird1,1,40,0.1,-0.787801065970162,9,8
bird1,2,40,0.001,-0.7463334948249666,72,35
bird1,2,40,0.01,-0.7439749054144519,72,35
bird1,2,40,0.1,-0.7419146292796128,72,35
bird1,3,40,0.001,-0.7348494058980007,576,72
bird1,3,40,0.01,-0.7319128569278632,576,72
bird1,3,40,0.1,-0.7299441046754426,576,72
bird1,4,40,0.001,-0.736899619796255,4608,117
bird1,4,40,0.01,-0.7320548927673755,4608,117
bird1,4,40,0.1,-0.7292672492485321,4608,117
bird1,5,40,0.001,-0.7430239269751585,36864,174
bird1,5,40,0.01,-0.7363117074722948,36864,174
bird1,5,40,0.1,-0.7329486418382063,36864,174
bird1,0,41,0.001,-1.752720068407401,1,1
bird1,0,41,0.01,-1.752720111060152,1,1
bird1,0,41,0.1,-1.7527205379854618,1,1
bird1,1,41,0.001,-0.7783434937533252,9,8
bird1,1,41,0.01,-0.7783470170552652,9,8
bird1,1,41,0.1,-0.7783828644501121,9,8
bird1,2,41,0.001,-0.7382727669495591,72,32
bird1,2,41,0.01,-0.7372737956588387,72,32
bird1,2,41,0.1,-0.7366155655797593,72,32
bird1,3,41,0.001,-0.7242887884053832,576,64
bird1,3,41,0.01,-0.7234606933100697,576,64
bird1,3,41,0.1,-0.7232491353144963,576,64
bird1,4,41,0.001,-0.7240552587834976,4608,110
bird1,4,41,0.01,-0.7223795018420971,4608,110
bird1,4,41,0.1,-0.7221514963667844,4608,110
bird1,5,41,0.001,-0.733238811051696,36864,175
bird1,5,41,0.01,-0.7295649106830493,36864,175
bird1,5,41,0.1,-0.7286688047305044,36864,175
bird1,0,42,0.001,-1.758685122120462,1,1
bird1,0,42,0.01,-1.7586851436512279,1,1
bird1,0,42,0.1,-1.7586853593477711,1,1
bird1,1,42,0.001,-0.7878272812687732,9,8
bird1,1,42,0.01,-0.7874648782406218,9,8
bird1,1,42,0.1,-0.7871047862687801,9,8
bird1,2,42,0.001,-0.7447141251275338,72,37
bird1,2,42,0.01,-0.7428654088553426,72,37
bird1,2,42,0.1,-0.7414930526004045,72,37
bird1,3,42,0.001,-0.7338761559082243,576,81
bird1,3,42,0.01,-0.7326275588028801,576,81
bird1,3,42,0.1,-0.7325104911353191,576,81
bird1,4,42,0.001,-0.7389717349526723,4608,132
bird1,4,42,0.01,-0.735382101187169,4608,132
bird1,4,42,0.1,-0.7340214202398139,4608,132
bird1,5,42,0.001,-0.7687662817210154,36864,197
bird1,5,42,0.01,-0.7566362985556533,36864,197
bird1,5,42,0.1,-0.7488864110345315,36864,197
bird1,0,43,0.001,-1.7972911920340422,1,1
bird1,0,43,0.01,-1.7972910549892829,1,1
bird1,0,43,0.1,-1.7972896851067892,1,1
bird1,1,43,0.001,-0.7891991942966516,9,8
bird1,1,43,0.01,-0.7885118188511239,9,8
bird1,1,43,0.1,-0.7878663581894048,9,8
bird1,2,43,0.001,-0.7446748260923376,72,34
bird1,2,43,0.01,-0.7428876188050982,72,34
bird1,2,43,0.1,-0.7413938373352865,72,34
bird1,3,43,0.001,-0.7330945091358049,576,74
bird1,3,43,0.01,-0.7305493553304045,576,74
bird1,3,43,0.1,-0.7288273229163742,576,74
bird1,4,43,0.001,-0.7302849503656478,4608,124
bird1,4,43,0.01,-0.7273485973953157,4608,124
bird1,4,43,0.1,-0.7259511529235633,4608,124
bird1,5,43,0.001,-0.7378349373099354,36864,183
bird1,5,43,0.01,-0.7330510448030247,36864,183
bird1,5,43,0.1,-0.7307471976246527,36864,183
bird1,0,44,0.001,-1.7743024997907337,1,1
bird1,0,44,0.01,-1.7743024418320021,1,1
bird1,0,44,0.1,-1.7743018627814324,1,1
bird1,1,44,0.001,-0.7845569941068209,9,8
bird1,1,44,0.01,-0.7845605221834593,9,8
bird1,1,44,0.1,-0.784596099250459,9,8
bird1,2,44,0.001,-0.739812388189525,72,33
bird1,2,44,0.01,-0.7391384772602703,72,33
bird1,2,44,0.1,-0.7388035246530398,72,33
bird1,3,44,0.001,-0.7262419928497007,576,73
bird1,3,44,0.01,-0.725050687302505,576,73
bird1,3,44,0.1,-0.7247478269634229,576,73
bird1,4,44,0.001,-0.7303540605945432,4608,129
bird1,4,44,0.01,-0.7277253044618027,4608,129
bird1,4,44,0.1,-0.7269360263382914,4608,129
bird1,5,44,0.001,-0.7373472986096089,36864,196
bird1,5,44,0.01,-0.7331771578913175,36864,196
bird1,5,44,0.1,-0.7320404893149172,36864,196
bird1,0,45,0.001,-1.7561401252708422,1,1
bird1,0,45,0.01,-1.756140103460466,1,1
bird1,0,45,0.1,-1.756139885863926,1,1
bird1,1,45,0.001,-0.7826396318952619,9,8
bird1,1,45,0.01,-0.7824702222234646,9,8
bird1,1,45,0.1,-0.7823268481918949,9,8
bird1,2,45,0.001,-0.7390571437365229,72,34
bird1,2,45,0.01,-0.7383806452193182,72,34
bird1,2,45,0.1,-0.7381248164407307,72,34
bird1,3,45,0.001,-0.7278178013851099,576,75
bird1,3,45,0.01,-0.7262493987083638,576,75
bird1,3,45,0.1,-0.725703667005572,576,75
bird1,4,45,0.001,-0.7398110417602166,4608,132
bird1,4,45,0.01,-0.7335590898967054,4608,132
bird1,4,45,0.1,-0.7296637857052771,4608,132
bird1,5,45,0.001,-0.758991863018635,36864,199
bird1,5,45,0.01,-0.7486004917669735,36864,199
bird1,5,45,0.1,-0.7416328077508404,36864,199
bird1,0,46,0.001,-1.7783601802648452,1,1
bird1,0,46,0.01,-1.7783600192899922,1,1
bird1,0,46,0.1,-1.778358410298974,1,1
bird1,1,46,0.001,-0.7938442241615722,9,8
bird1,1,46,0.01,-0.7933300017515411,9,8
bird1,1,46,0.1,-0.7928178139466102,9,8
bird1,2,46,0.001,-0.7470586793792771,72,38
bird1,2,46,0.01,-0.7455132792791657,72,38
bird1,2,46,0.1,-0.7445256650984768,72,38
bird1,3,46,0.001,-0.7373239409497006,576,82
bird1,3,46,0.01,-0.7348560367004215,576,82
bird1,3,46,0.1,-0.7335328471684414,576,82
bird1,4,46,0.001,-0.7455258189633617,4608,142
bird1,4,46,0.01,-0.7406239415983814,4608,142
bird1,4,46,0.1,-0.7378942516712373,4608,142
bird1,5,46,0.001,-0.7641715136119331,36864,217
bird1,5,46,0.01,-0.7554782854269023,36864,217
bird1,5,46,0.1,-0.7503998496025501,36864,217
bird1,0,47,0.001,-1.7634035581838838,1,1
bird1,0,47,0.01,-1.7634035581438283,1,1
bird1,0,47,0.1,-1.7634035581595535,1,1
bird1,1,47,0.001,-0.7855017935767393,9,8
bird1,1,47,0.01,-0.7849753164598744,9,8
bird1,1,47,0.1,-0.7844827278606511,9,8
bird1,2,47,0.001,-0.7457410944575448,72,37
bird1,2,47,0.01,-0.7448435154511783,72,37
bird1,2,47,0.1,-0.7442223005564297,72,37
bird1,3,47,0.001,-0.7387044392204719,576,76
bird1,3,47,0.01,-0.7368890416982009,576,76
bird1,3,47,0.1,-0.7360087724693474,576,76
bird1,4,47,0.001,-0.7442278666801307,4608,127
bird1,4,47,0.01,-0.7399256742695904,4608,127
bird1,4,47,0.1,-0.737631457403708,4608,127
bird1,5,47,0.001,-0.7687454615563771,36864,196
bird1,5,47,0.01,-0.7575088873839902,36864,196
bird1,5,47,0.1,-0.7502810183860489,36864,196
bird1,0,48,0.001,-1.7681407139582102,1,1
bird1,0,48,0.01,-1.7681406772652388,1,1
bird1,0,48,0.1,-1.7681403108416303,1,1
bird1,1,48,0.001,-0.788148016469172,9,8
bird1,1,48,0.01,-0.7878252332675505,9,8
bird1,1,48,0.1,-0.7875254623107883,9,8
bird1,2,48,0.001,-0.7488336969666463,72,36
bird1,2,48,0.01,-0.7458057343110717,72,36
bird1,2,48,0.1,-0.7431944528772007,72,36
bird1,3,48,0.001,-0.7391085579779543,576,80
bird1,3,48,0.01,-0.7358669124373411,576,80
bird1,3,48,0.1,-0.7335187419922612,576,80
bird1,4,48,0.001,-0.7463898349929744,4608,134
bird1,4,48,0.01,-0.7410457891556285,4608,134
bird1,4,48,0.1,-0.7377760039623555,4608,134
bird1,5,48,0.001,-0.7507047971563152,36864,207
bird1,5,48,0.01,-0.7449150171386539,36864,207
bird1,5,48,0.1,-0.7422484771925789,36864,207
bird1,0,49,0.001,-1.7549004632382088,1,1
bird1,0,49,0.01,-1.7549005106885738,1,1
bird1,0,49,0.1,-1.7549009855505981,1,1
bird1,1,49,0.001,-0.7851410922441108,9,8
bird1,1,49,0.01,-0.7849733107737692,9,8
bird1,1,49,0.1,-0.7848294847829386,9,8
bird1,2,49,0.001,-0.7436155818277232,72,34
bird1,2,49,0.01,-0.7418721304975749,72,34
bird1,2,49,0.1,-0.7404965746179676,72,34
bird1,3,49,0.001,-0.7316645380206217,576,75
bird1,3,49,0.01,-0.7289722625060604,576,75
bird1,3,49,0.1,-0.7269972819884295,576,75
bird1,4,49,0.001,-0.7338577483330748,4608,128
bird1,4,49,0.01,-0.7309689360192616,4608,128
bird1,4,49,0.1,-0.729427699660981,4608,128
bird1,5,49,0.001,-0.744381820609895,36864,193
bird1,5,49,0.01,-0.7385476988346904,36864,193
bird1,5,49,0.1,-0.7352524481135521,36864,193
bird1,0,50,0.001,-1.757585338623231,1,1
bird1,0,50,0.01,-1.757585340702388,1,1
bird1,0,50,0.1,-1.7575853619390172,1,1
bird1,1,50,0.001,-0.7821374722545004,9,8
bird1,1,50,0.01,-0.7819742085856505,9,8
bird1,1,50,0.1,-0.7818523440303882,9,8
bird1,2,50,0.001,-0.7406906795283305,72,33
bird1,2,50,0.01,-0.739485482754943,72,33
bird1,2,50,0.1,-0.7385263954477843,72,33
bird1,3,50,0.001,-0.7263042573655953,576,69
bird1,3,50,0.01,-0.7243989801207161,576,69
bird1,3,50,0.1,-0.7232983414423771,576,69
bird1,4,50,0.001,-0.7278896345278296,4608,118
bird1,4,50,0.01,-0.7248801056358781,4608,118
bird1,4,50,0.1,-0.7233690989285518,4608,118
bird1,5,50,0.001,-0.7319452140157019,36864,181
bird1,5,50,0.01,-0.7278000795594423,36864,181
bird1,5,50,0.1,-0.726377521247064,36864,181
bird2,0,1,0.001,-1.83288493266302,1,1
bird2,0,1,0.01,-1.8328849218460164,1,1
bird2,0,1,0.1,-1.832884814362191,1,1
bird2,1,1,0.001,-0.7892133619584556,8,7
bird2,1,1,0.01,-0.7887368214047892,8,7
bird2,1,1,0.1,-0.7883427806961998,8,7
bird2,2,1,0.001,-0.7289135625346738,56,29
bird2,2,1,0.01,-0.7258807117171294,56,29
bird2,2,1,0.1,-0.7233870617243866,56,29
bird2,3,1,0.001,-0.7233410157186453,392,61
bird2,3,1,0.01,-0.7173263260248803,392,61
bird2,3,1,0.1,-0.71317008893215,392,61
bird2,4,1,0.001,-0.7353046781126411,2744,108
bird2,4,1,0.01,-0.7216311206546975,2744,108
bird2,4,1,0.1,-0.7120448896013417,2744,108
bird2,5,1,0.001,-0.7732447581904575,19208,165
bird2,5,1,0.01,-0.7502896168627643,19208,165
bird2,5,1,0.1,-0.7339426267882357,19208,165
bird2,0,2,0.001,-1.8258776512166954,1,1
bird2,0,2,0.01,-1.8258776665903063,1,1
bird2,0,2,0.1,-1.8258778210012054,1,1
bird2,1,2,0.001,-0.7986046378757407,8,7
bird2,1,2,0.01,-0.7976221236042217,8,7
bird2,1,2,0.1,-0.7967150058156991,8,7
bird2,2,2,0.001,-0.7344766987124326,56,25
bird2,2,2,0.01,-0.7324382511276647,56,25
bird2,2,2,0.1,-0.7309458864963314,56,25
bird2,3,2,0.001,-0.7361043356410767,392,56
bird2,3,2,0.01,-0.7322163120146126,392,56
bird2,3,2,0.1,-0.7299081025046247,392,56
bird2,4,2,0.001,-0.7513109516996868,2744,99
bird2,4,2,0.01,-0.7410187803597135,2744,99
bird2,4,2,0.1,-0.7344516560674907,2744,99
bird2,5,2,0.001,-0.7991973559851321,19208,149
bird2,5,2,0.01,-0.7762229684553625,19208,149
bird2,5,2,0.1,-0.7599310852973189,19208,149
bird2,0,3,0.001,-1.8213435331581003,1,1
bird2,0,3,0.01,-1.8213435706378598,1,1
bird2,0,3,0.1,-1.8213439460973853,1,1
bird2,1,3,0.001,-0.8096292899760971,8,7
bird2,1,3,0.01,-0.8096338046741424,8,7
bird2,1,3,0.1,-0.8096808882877973,8,7
bird2,2,3,0.001,-0.7496297284413154,56,25
bird2,2,3,0.01,-0.7459850456602447,56,25
bird2,2,3,0.1,-0.7429666559319841,56,25
bird2,3,3,0.001,-0.7561658719339731,392,61
bird2,3,3,0.01,-0.7493844258984128,392,61
bird2,3,3,0.1,-0.7444887225521262,392,61
bird2,4,3,0.001,-0.7846503024195376,2744,112
bird2,4,3,0.01,-0.7634613166720268,2744,112
bird2,4,3,0.1,-0.7472576353008848,2744,112
bird2,5,3,0.001,-0.8242041644381514,19208,177
bird2,5,3,0.01,-0.7921773235388762,19208,177
bird2,5,3,0.1,-0.7684324150384555,19208,177
bird2,0,4,0.001,-1.8315248018163255,1,1
bird2,0,4,0.01,-1.8315248168768157,1,1
bird2,0,4,0.1,-1.8315249681390844,1,1
bird2,1,4,0.001,-0.7915829678079707,8,7
bird2,1,4,0.01,-0.7915932756298767,8,7
bird2,1,4,0.1,-0.7916971127088321,8,7
bird2,2,4,0.001,-0.7292730684573175,56,26
bird2,2,4,0.01,-0.7288344752046738,56,26
bird2,2,4,0.1,-0.7288794720411143,56,26
bird2,3,4,0.001,-0.7457914979192504,392,55
bird2,3,4,0.01,-0.7368884067786604,392,55
bird2,3,4,0.1,-0.7302237492326434,392,55
bird2,4,4,0.001,-0.7530275322418438,2744,97
bird2,4,4,0.01,-0.7389834759202906,2744,97
bird2,4,4,0.1,-0.7290856206552161,2744,97
bird2,5,4,0.001,-0.8019095801250152,19208,145
bird2,5,4,0.01,-0.7735754493663236,19208,145
bird2,5,4,0.1,-0.7527871896385582,19208,145
bird2,0,5,0.001,-1.8380969264286906,1,1
bird2,0,5,0.01,-1.8380968983483732,1,1
bird2,0,5,0.1,-1.8380966182366172,1,1
bird2,1,5,0.001,-0.8159718279254006,8,7
bird2,1,5,0.01,-0.8154772054079985,8,7
bird2,1,5,0.1,-0.8149273766456906,8,7
bird2,2,5,0.001,-0.7534031501817811,56,28
bird2,2,5,0.01,-0.7488851169690149,56,28
bird2,2,5,0.1,-0.745386390279426,56,28
bird2,3,5,0.001,-0.7811031233627852,392,67
bird2,3,5,0.01,-0.7613376801989206,392,67
bird2,3,5,0.1,-0.7454674680916678,392,67
bird2,4,5,0.001,-0.7705430968708058,2744,122
bird2,4,5,0.01,-0.7503978661278249,2744,122
bird2,4,5,0.1,-0.7355008750179679,2744,122
bird2,5,5,0.001,-0.7929611394112883,19208,181
bird2,5,5,0.01,-0.7676512677188212,19208,181
bird2,5,5,0.1,-0.7496361814237952,19208,181
bird2,0,6,0.001,-1.8311259472123158,1,1
bird2,0,6,0.01,-1.8311259400576392,1,1
bird2,0,6,0.1,-1.8311258691976595,1,1
bird2,1,6,0.001,-0.7904970064481684,8,7
bird2,1,6,0.01,-0.7905046854621882,8,7
bird2,1,6,0.1,-0.7905828266101822,8,7
bird2,2,6,0.001,-0.73772285883159,56,24
bird2,2,6,0.01,-0.7346069560172462,56,24
bird2,2,6,0.1,-0.7321705327375247,56,24
bird2,3,6,0.001,-0.7394899659672508,392,58
bird2,3,6,0.01,-0.7332623924691785,392,58
bird2,3,6,0.1,-0.7289462962147732,392,58
bird2,4,6,0.001,-0.7402751914055218,2744,102
bird2,4,6,0.01,-0.7306121585379279,2744,102
bird2,4,6,0.1,-0.7247581171321174,2744,102
bird2,5,6,0.001,-0.8054945948911971,19208,154
bird2,5,6,0.01,-0.7740137059201874,19208,154
bird2,5,6,0.1,-0.7503961144645597,19208,154
bird2,0,7,0.001,-1.835636075236173,1,1
bird2,0,7,0.01,-1.8356360466565484,1,1
bird2,0,7,0.1,-1.8356357615596108,1,1
bird2,1,7,0.001,-0.7864594526398885,8,7
bird2,1,7,0.01,-0.786470285704226,8,7
bird2,1,7,0.1,-0.786579455358958,8,7
bird2,2,7,0.001,-0.7291111706039549,56,23
bird2,2,7,0.01,-0.7265099625396038,56,23
bird2,2,7,0.1,-0.7243457611880457,56,23
bird2,3,7,0.001,-0.726687589822438,392,53
bird2,3,7,0.01,-0.7216560363920571,392,53
bird2,3,7,0.1,-0.718219683382006,392,53
bird2,4,7,0.001,-0.7433062536858888,2744,91
bird2,4,7,0.01,-0.7287169735422616,2744,91
bird2,4,7,0.1,-0.7182110103511078,2744,91
bird2,5,7,0.001,-0.7751052502408198,19208,137
bird2,5,7,0.01,-0.7515705412672951,19208,137
bird2,5,7,0.1,-0.7347484815136945,19208,137
bird2,0,8,0.001,-1.8361465504050156,1,1
bird2,0,8,0.01,-1.8361465173148177,1,1
bird2,0,8,0.1,-1.8361461871171643,1,1
bird2,1,8,0.001,-0.7821859095541895,8,7
bird2,1,8,0.01,-0.7821961728578964,8,7
bird2,1,8,0.1,-0.7823001381211239,8,7
bird2,2,8,0.001,-0.7210529028453524,56,23
bird2,2,8,0.01,-0.717873474899164,56,23
bird2,2,8,0.1,-0.7152142003537704,56,23
bird2,3,8,0.001,-0.7147390547364545,392,49
bird2,3,8,0.01,-0.7107497178741484,392,49
bird2,3,8,0.1,-0.7080917151373882,392,49
bird2,4,8,0.001,-0.7116057960519269,2744,81
bird2,4,8,0.01,-0.7067004076337147,2744,81
bird2,4,8,0.1,-0.7042047056871301,2744,81
bird2,5,8,0.001,-0.7358992626328477,19208,120
bird2,5,8,0.01,-0.723515046690511,19208,120
bird2,5,8,0.1,-0.7161251261889913,19208,120
bird2,0,9,0.001,-1.8396336542509946,1,1
bird2,0,9,0.01,-1.839633633244954,1,1
bird2,0,9,0.1,-1.8396334238628542,1,1
bird2,1,9,0.001,-0.7845382206521557,8,7
bird2,1,9,0.01,-0.7840826624073799,8,7
bird2,1,9,0.1,-0.7837429331022171,8,7
bird2,2,9,0.001,-0.7182463601634186,56,24
bird2,2,9,0.01,-0.7173001278374022,56,24
bird2,2,9,0.1,-0.7167180191975739,56,24
bird2,3,9,0.001,-0.7206154622299075,392,52
bird2,3,9,0.01,-0.7159510639415876,392,52
bird2,3,9,0.1,-0.7127763987819365,392,52
bird2,4,9,0.001,-0.7310328055078983,2744,95
bird2,4,9,0.01,-0.7203637897923297,2744,95
bird2,4,9,0.1,-0.71312270081845,2744,95
bird2,5,9,0.001,-0.7694330769797638,19208,148
