species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bird1,0,16,0.1,-1.7788290828535853,1,1
bird1,1,16,0.001,-0.7843692511302391,9,8
bird1,1,16,0.01,-0.7842003405634249,9,8
bird1,1,16,0.1,-0.7840448420560009,9,8
bird1,2,16,0.001,-0.7457189785588373,72,38
bird1,2,16,0.01,-0.7432900067152134,72,38
bird1,2,16,0.1,-0.7414232924948664,72,38
bird1,3,16,0.001,-0.7344690875059761,576,82
bird1,3,16,0.01,-0.7305806496146456,576,82
bird1,3,16,0.1,-0.7281729564939241,576,82
bird1,4,16,0.001,-0.7418890518846173,4608,139
bird1,4,16,0.01,-0.7356965943665692,4608,139
bird1,4,16,0.1,-0.7318675236101546,4608,139
bird1,5,16,0.001,-0.7518867509752686,36864,204
bird1,5,16,0.01,-0.7447914667624128,36864,204
bird1,5,16,0.1,-0.7412782367202815,36864,204
bird1,0,17,0.001,-1.7627264662050381,1,1
bird1,0,17,0.01,-1.7627264756770642,1,1
bird1,0,17,0.1,-1.762726570800308,1,1
bird1,1,17,0.001,-0.796601819677139,9,8
bird1,1,17,0.01,-0.7961051187144426,9,8
bird1,1,17,0.1,-0.7956173693776611,9,8
bird1,2,17,0.001,-0.746661339475204,72,37
bird1,2,17,0.01,-0.7441133001617101,72,37
bird1,2,17,0.1,-0.741976664787443,72,37
bird1,3,17,0.001,-0.7352844204899074,576,80
bird1,3,17,0.01,-0.7309404651770416,576,80
bird1,3,17,0.1,-0.7277266047085567,576,80
bird1,4,17,0.001,-0.7381621825209992,4608,133
bird1,4,17,0.01,-0.7323257411586452,4608,133
bird1,4,17,0.1,-0.7284787769924967,4608,133
bird1,5,17,0.001,-0.7388228315074771,36864,192
bird1,5,17,0.01,-0.7336100786878555,36864,192
bird1,5,17,0.1,-0.7310797822558117,36864,192
bird1,0,18,0.001,-1.7629981869167055,1,1
bird1,0,18,0.01,-1.762998221256765,1,1
bird1,0,18,0.1,-1.7629985650267868,1,1
bird1,1,18,0.001,-0.7826091873996346,9,8
bird1,1,18,0.01,-0.7826131661944622,9,8
bird1,1,18,0.1,-0.7826531601631687,9,8
bird1,2,18,0.001,-0.7366140958906703,72,31
bird1,2,18,0.01,-0.7355987367007127,72,31
bird1,2,18,0.1,-0.7348825916362064,72,31
bird1,3,18,0.001,-0.7236983990708407,576,68
bird1,3,18,0.01,-0.7219680295110753,576,68
bird1,3,18,0.1,-0.7209147881984378,576,68
bird1,4,18,0.001,-0.7255417665577709,4608,121
bird1,4,18,0.01,-0.7225673107384949,4608,121
bird1,4,18,0.1,-0.7210948628841177,4608,121
bird1,5,18,0.001,-0.7312806254355609,36864,179
bird1,5,18,0.01,-0.7265921677389635,36864,179
bird1,5,18,0.1,-0.7246112645492464,36864,179
bird1,0,19,0.001,-1.7609400499329624,1,1
bird1,0,19,0.01,-1.7609400239903417,1,1
bird1,0,19,0.1,-1.7609397650975571,1,1
bird1,1,19,0.001,-0.7811406684897502,9,8
bird1,1,19,0.01,-0.7809904940088214,9,8
bird1,1,19,0.1,-0.7808815884518602,9,8
bird1,2,19,0.001,-0.7364603019548411,72,34
bird1,2,19,0.01,-0.7360136530844716,72,34
bird1,2,19,0.1,-0.735893666254295,72,34
bird1,3,19,0.001,-0.721691505155107,576,71
bird1,3,19,0.01,-0.7209571627053596,576,71
bird1,3,19,0.1,-0.7210669705502926,576,71
bird1,4,19,0.001,-0.7251647396819383,4608,124
bird1,4,19,0.01,-0.7219869671707398,4608,124
bird1,4,19,0.1,-0.7207194138500825,4608,124
bird1,5,19,0.001,-0.7298014347322099,36864,187
bird1,5,19,0.01,-0.7248750480584483,36864,187
bird1,5,19,0.1,-0.7230008814177589,36864,187
bird1,0,20,0.001,-1.7840268587220587,1,1
bird1,0,20,0.01,-1.7840267631011193,1,1
bird1,0,20,0.1,-1.7840258074290924,1,1
bird1,1,20,0.001,-0.7977461649717065,9,8
bird1,1,20,0.01,-0.796736529067534,9,8
bird1,1,20,0.1,-0.7957466665564182,9,8
bird1,2,20,0.001,-0.7583799083812414,72,38
bird1,2,20,0.01,-0.755422576280539,72,38
bird1,2,20,0.1,-0.7528643293657628,72,38
bird1,3,20,0.001,-0.7507398857254726,576,88
